,country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,vaccines
3935,Poland,2021-02-12,2071009.0,1446102.0,624907.0,64749.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3936,Poland,2021-02-13,2107089.0,1466439.0,640650.0,66562.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3937,Poland,2021-02-14,2122245.0,1476274.0,645971.0,66505.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3938,Poland,2021-02-15,2159146.0,1500911.0,658235.0,63419.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3939,Poland,2021-02-16,2230117.0,1538737.0,691380.0,65200.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3940,Poland,2021-02-17,2384794.0,1610734.0,774060.0,71581.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3941,Poland,2021-02-18,2556999.0,1691115.0,865884.0,80466.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3942,Poland,2021-02-19,2660776.0,1743841.0,916935.0,84252.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3943,Poland,2021-02-20,2697815.0,1772133.0,925682.0,84389.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3944,Poland,2021-02-21,2715159.0,1785194.0,929965.0,84702.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3945,Poland,2021-02-22,2759436.0,1824654.0,934782.0,85756.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3946,Poland,2021-02-23,,,,92135.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3947,Poland,2021-02-24,2990683.0,1959165.0,1031518.0,86556.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3948,Poland,2021-02-25,,,,81893.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3949,Poland,2021-02-26,3269812.0,2101754.0,1168058.0,87005.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3950,Poland,2021-02-27,,,,86467.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3951,Poland,2021-02-28,3336354.0,2149607.0,1186747.0,88742.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3952,Poland,2021-03-01,3383426.0,2190526.0,1192900.0,89141.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3953,Poland,2021-03-02,,,,89473.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3954,Poland,2021-03-03,3619316.0,2338137.0,1281179.0,89805.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3955,Poland,2021-03-04,3791577.0,2424929.0,1366648.0,94476.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3956,Poland,2021-03-05,,,,85933.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3957,Poland,2021-03-06,3951104.0,2526389.0,1424715.0,92574.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
3959,Portugal,2020-12-28,7754.0,7754.0,,2791.0,"Moderna, Pfizer/BioNTech"
3960,Portugal,2020-12-29,20368.0,20368.0,,7702.0,"Moderna, Pfizer/BioNTech"
3961,Portugal,2020-12-30,30543.0,30543.0,,8527.0,"Moderna, Pfizer/BioNTech"
3962,Portugal,2020-12-31,32749.0,32749.0,,6946.0,"Moderna, Pfizer/BioNTech"
3963,Portugal,2021-01-01,32749.0,32749.0,,5557.0,"Moderna, Pfizer/BioNTech"
3964,Portugal,2021-01-02,32750.0,32750.0,,4631.0,"Moderna, Pfizer/BioNTech"
3965,Portugal,2021-01-03,32750.0,32750.0,,3970.0,"Moderna, Pfizer/BioNTech"
3966,Portugal,2021-01-04,33670.0,33670.0,,3702.0,"Moderna, Pfizer/BioNTech"
3967,Portugal,2021-01-05,46433.0,46433.0,,3724.0,"Moderna, Pfizer/BioNTech"
3968,Portugal,2021-01-06,61454.0,61454.0,,4416.0,"Moderna, Pfizer/BioNTech"
3969,Portugal,2021-01-07,71751.0,71751.0,,5572.0,"Moderna, Pfizer/BioNTech"
3970,Portugal,2021-01-08,74254.0,74254.0,,5929.0,"Moderna, Pfizer/BioNTech"
3971,Portugal,2021-01-09,74352.0,74352.0,,5943.0,"Moderna, Pfizer/BioNTech"
3972,Portugal,2021-01-10,74392.0,74392.0,,5949.0,"Moderna, Pfizer/BioNTech"
3973,Portugal,2021-01-11,75280.0,75280.0,,5944.0,"Moderna, Pfizer/BioNTech"
3974,Portugal,2021-01-12,86162.0,86162.0,,5676.0,"Moderna, Pfizer/BioNTech"
3975,Portugal,2021-01-13,99961.0,99961.0,,5501.0,"Moderna, Pfizer/BioNTech"
3976,Portugal,2021-01-14,111111.0,111111.0,,5623.0,"Moderna, Pfizer/BioNTech"
3977,Portugal,2021-01-15,118597.0,118597.0,,6335.0,"Moderna, Pfizer/BioNTech"
3978,Portugal,2021-01-16,120132.0,120132.0,,6540.0,"Moderna, Pfizer/BioNTech"
3979,Portugal,2021-01-17,121300.0,120139.0,1161.0,6701.0,"Moderna, Pfizer/BioNTech"
3980,Portugal,2021-01-18,124704.0,122879.0,1825.0,7061.0,"Moderna, Pfizer/BioNTech"
3981,Portugal,2021-01-19,148434.0,138991.0,9443.0,8896.0,"Moderna, Pfizer/BioNTech"
3982,Portugal,2021-01-20,177367.0,158749.0,18618.0,11058.0,"Moderna, Pfizer/BioNTech"
3983,Portugal,2021-01-21,210471.0,186879.0,23592.0,14194.0,"Moderna, Pfizer/BioNTech"
3984,Portugal,2021-01-22,236730.0,210734.0,25996.0,16876.0,"Moderna, Pfizer/BioNTech"
3985,Portugal,2021-01-23,251524.0,221488.0,30036.0,18770.0,"Moderna, Pfizer/BioNTech"
3986,Portugal,2021-01-24,255699.0,225146.0,30553.0,19200.0,"Moderna, Pfizer/BioNTech"
3987,Portugal,2021-01-25,,,,19271.0,"Moderna, Pfizer/BioNTech"
3988,Portugal,2021-01-26,263499.0,,,16438.0,"Moderna, Pfizer/BioNTech"
3989,Portugal,2021-01-27,278413.0,,,14435.0,"Moderna, Pfizer/BioNTech"
3990,Portugal,2021-01-28,296004.0,,,12219.0,"Moderna, Pfizer/BioNTech"
3991,Portugal,2021-01-29,315737.0,,,11287.0,"Moderna, Pfizer/BioNTech"
3992,Portugal,2021-01-30,330233.0,264772.0,65461.0,11244.0,"Moderna, Pfizer/BioNTech"
3993,Portugal,2021-01-31,336771.0,268386.0,68385.0,11582.0,"Moderna, Pfizer/BioNTech"
3994,Portugal,2021-02-01,338566.0,269814.0,68752.0,11281.0,"Moderna, Pfizer/BioNTech"
3995,Portugal,2021-02-02,342119.0,271424.0,70695.0,11231.0,"Moderna, Pfizer/BioNTech"
3996,Portugal,2021-02-03,350945.0,275093.0,75852.0,10362.0,"Moderna, Pfizer/BioNTech"
3997,Portugal,2021-02-04,364211.0,279236.0,84975.0,9744.0,"Moderna, Pfizer/BioNTech"
3998,Portugal,2021-02-05,379378.0,284462.0,94916.0,9092.0,"Moderna, Pfizer/BioNTech"
3999,Portugal,2021-02-06,394088.0,290302.0,103786.0,9122.0,"Moderna, Pfizer/BioNTech"
4000,Portugal,2021-02-07,395904.0,291378.0,104526.0,8448.0,"Moderna, Pfizer/BioNTech"
4001,Portugal,2021-02-08,396371.0,291758.0,104613.0,8258.0,"Moderna, Pfizer/BioNTech"
4002,Portugal,2021-02-09,400190.0,294135.0,106055.0,8296.0,"Moderna, Pfizer/BioNTech"
4003,Portugal,2021-02-10,415283.0,298724.0,116559.0,9191.0,"Moderna, Pfizer/BioNTech"
4004,Portugal,2021-02-11,436220.0,303142.0,133078.0,10287.0,"Moderna, Pfizer/BioNTech"
4005,Portugal,2021-02-12,468319.0,310715.0,157604.0,12706.0,"Moderna, Pfizer/BioNTech"
4006,Portugal,2021-02-13,505371.0,320677.0,184694.0,15898.0,"Moderna, Pfizer/BioNTech"
4007,Portugal,2021-02-14,523349.0,328819.0,194530.0,18206.0,"Moderna, Pfizer/BioNTech"
4008,Portugal,2021-02-15,529021.0,331321.0,197700.0,18950.0,"Moderna, Pfizer/BioNTech"
4009,Portugal,2021-02-16,539786.0,336500.0,203286.0,19942.0,"Moderna, Pfizer/BioNTech"
4010,Portugal,2021-02-17,556331.0,347013.0,209318.0,20150.0,"Moderna, Pfizer/BioNTech"
4011,Portugal,2021-02-18,578702.0,361431.0,217271.0,20355.0,"Moderna, Pfizer/BioNTech"
4012,Portugal,2021-02-19,618636.0,388661.0,229975.0,21474.0,"Moderna, Pfizer/BioNTech"
4013,Portugal,2021-02-20,656411.0,413482.0,242929.0,21577.0,"Moderna, Pfizer/BioNTech"
4014,Portugal,2021-02-21,675453.0,429020.0,246433.0,21729.0,"Moderna, Pfizer/BioNTech"
4015,Portugal,2021-02-22,680257.0,432414.0,247843.0,21605.0,"Moderna, Pfizer/BioNTech"
4016,Portugal,2021-02-23,694297.0,444730.0,249567.0,22073.0,"Moderna, Pfizer/BioNTech"
4017,Portugal,2021-02-24,720717.0,468929.0,251788.0,23484.0,"Moderna, Pfizer/BioNTech"
4018,Portugal,2021-02-25,752317.0,497040.0,255277.0,24802.0,"Moderna, Pfizer/BioNTech"
4019,Portugal,2021-02-26,797005.0,538636.0,258369.0,25481.0,"Moderna, Pfizer/BioNTech"
4020,Portugal,2021-02-27,837887.0,574062.0,263825.0,25925.0,"Moderna, Pfizer/BioNTech"
4021,Portugal,2021-02-28,861922.0,596812.0,265110.0,26638.0,"Moderna, Pfizer/BioNTech"
4022,Portugal,2021-03-01,868951.0,603585.0,265366.0,26956.0,"Moderna, Pfizer/BioNTech"
4023,Portugal,2021-03-02,885109.0,618393.0,266716.0,27259.0,"Moderna, Pfizer/BioNTech"
4024,Portugal,2021-03-03,900831.0,632450.0,268381.0,25731.0,"Moderna, Pfizer/BioNTech"
4025,Portugal,2021-03-04,929133.0,655719.0,273414.0,25259.0,"Moderna, Pfizer/BioNTech"
4026,Portugal,2021-03-05,972183.0,692960.0,279223.0,25025.0,"Moderna, Pfizer/BioNTech"
4027,Portugal,2021-03-06,1012032.0,724202.0,287830.0,24878.0,"Moderna, Pfizer/BioNTech"
4028,Portugal,2021-03-07,1029189.0,737206.0,291983.0,23895.0,"Moderna, Pfizer/BioNTech"
4030,Qatar,2020-12-23,,,,1351.0,Pfizer/BioNTech
4031,Qatar,2020-12-24,,,,1351.0,Pfizer/BioNTech
4032,Qatar,2020-12-25,,,,1351.0,Pfizer/BioNTech
4033,Qatar,2020-12-26,,,,1351.0,Pfizer/BioNTech
4034,Qatar,2020-12-27,,,,1351.0,Pfizer/BioNTech
4035,Qatar,2020-12-28,,,,1351.0,Pfizer/BioNTech
4036,Qatar,2020-12-29,,,,1351.0,Pfizer/BioNTech
4037,Qatar,2020-12-30,,,,1351.0,Pfizer/BioNTech
4038,Qatar,2020-12-31,,,,1351.0,Pfizer/BioNTech
4039,Qatar,2021-01-01,,,,1351.0,Pfizer/BioNTech
4040,Qatar,2021-01-02,,,,1351.0,Pfizer/BioNTech
4041,Qatar,2021-01-03,,,,1351.0,Pfizer/BioNTech
4042,Qatar,2021-01-04,,,,1351.0,Pfizer/BioNTech
4043,Qatar,2021-01-05,,,,1351.0,Pfizer/BioNTech
4044,Qatar,2021-01-06,,,,1351.0,Pfizer/BioNTech
4045,Qatar,2021-01-07,,,,1351.0,Pfizer/BioNTech
4046,Qatar,2021-01-08,,,,1351.0,Pfizer/BioNTech
4047,Qatar,2021-01-09,,,,1351.0,Pfizer/BioNTech
4048,Qatar,2021-01-10,,,,1351.0,Pfizer/BioNTech
4049,Qatar,2021-01-11,,,,1351.0,Pfizer/BioNTech
4050,Qatar,2021-01-12,,,,1351.0,Pfizer/BioNTech
4051,Qatar,2021-01-13,,,,1351.0,Pfizer/BioNTech
4052,Qatar,2021-01-14,,,,1351.0,Pfizer/BioNTech
4053,Qatar,2021-01-15,,,,1351.0,Pfizer/BioNTech
4054,Qatar,2021-01-16,,,,1351.0,Pfizer/BioNTech
4055,Qatar,2021-01-17,,,,1351.0,Pfizer/BioNTech
4056,Qatar,2021-01-18,,,,1351.0,Pfizer/BioNTech
4057,Qatar,2021-01-19,,,,1351.0,Pfizer/BioNTech
4058,Qatar,2021-01-20,,,,1351.0,Pfizer/BioNTech
4059,Qatar,2021-01-21,,,,1351.0,Pfizer/BioNTech
4060,Qatar,2021-01-22,,,,1351.0,Pfizer/BioNTech
4061,Qatar,2021-01-23,,,,1351.0,Pfizer/BioNTech
4062,Qatar,2021-01-24,,,,1351.0,Pfizer/BioNTech
4063,Qatar,2021-01-25,,,,1351.0,Pfizer/BioNTech
4064,Qatar,2021-01-26,,,,1351.0,Pfizer/BioNTech
4065,Qatar,2021-01-27,,,,1351.0,Pfizer/BioNTech
4066,Qatar,2021-01-28,50000.0,,,1351.0,Pfizer/BioNTech
4067,Qatar,2021-01-29,,,,1771.0,Pfizer/BioNTech
4068,Qatar,2021-01-30,,,,2190.0,Pfizer/BioNTech
4069,Qatar,2021-01-31,,,,2609.0,Pfizer/BioNTech
4070,Qatar,2021-02-01,,,,3028.0,Pfizer/BioNTech
4071,Qatar,2021-02-02,,,,3447.0,Pfizer/BioNTech
4072,Qatar,2021-02-03,,,,3867.0,Pfizer/BioNTech
4073,Qatar,2021-02-04,,,,4286.0,Pfizer/BioNTech
4074,Qatar,2021-02-05,,,,4286.0,Pfizer/BioNTech
4075,Qatar,2021-02-06,,,,4286.0,Pfizer/BioNTech
4076,Qatar,2021-02-07,,,,4286.0,Pfizer/BioNTech
4077,Qatar,2021-02-08,,,,4286.0,Pfizer/BioNTech
4078,Qatar,2021-02-09,,,,4286.0,Pfizer/BioNTech
4079,Qatar,2021-02-10,,,,4286.0,Pfizer/BioNTech
4080,Qatar,2021-02-11,,,,4286.0,Pfizer/BioNTech
4081,Qatar,2021-02-12,,,,4286.0,Pfizer/BioNTech
4082,Qatar,2021-02-13,,,,4286.0,Pfizer/BioNTech
4083,Qatar,2021-02-14,,,,4286.0,Pfizer/BioNTech
4084,Qatar,2021-02-15,,,,4286.0,Pfizer/BioNTech
4085,Qatar,2021-02-16,,,,4286.0,Pfizer/BioNTech
4086,Qatar,2021-02-17,,100000.0,,4286.0,Pfizer/BioNTech
4087,Qatar,2021-02-18,140000.0,,,4286.0,Pfizer/BioNTech
4088,Qatar,2021-02-19,,,,5245.0,Pfizer/BioNTech
4089,Qatar,2021-02-20,,,,6204.0,Pfizer/BioNTech
4090,Qatar,2021-02-21,,,,7163.0,Pfizer/BioNTech
4091,Qatar,2021-02-22,,,,8122.0,Pfizer/BioNTech
4092,Qatar,2021-02-23,,,,9082.0,Pfizer/BioNTech
4093,Qatar,2021-02-24,,,,10041.0,Pfizer/BioNTech
4094,Qatar,2021-02-25,,,,11000.0,Pfizer/BioNTech
4095,Qatar,2021-02-26,,,,11000.0,Pfizer/BioNTech
4096,Qatar,2021-02-27,,,,11000.0,Pfizer/BioNTech
4097,Qatar,2021-02-28,,,,11000.0,Pfizer/BioNTech
4098,Qatar,2021-03-01,,,,11000.0,Pfizer/BioNTech
4099,Qatar,2021-03-02,,,,11000.0,Pfizer/BioNTech
4100,Qatar,2021-03-03,,,,11000.0,Pfizer/BioNTech
4101,Qatar,2021-03-04,,,,11000.0,Pfizer/BioNTech
4102,Qatar,2021-03-05,,,,11000.0,Pfizer/BioNTech
4103,Qatar,2021-03-06,,,,11000.0,Pfizer/BioNTech
4104,Qatar,2021-03-07,327000.0,,,11000.0,Pfizer/BioNTech
4106,Romania,2020-12-28,2066.0,2066.0,,1101.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4107,Romania,2020-12-29,2778.0,2778.0,,906.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4108,Romania,2020-12-30,5666.0,5666.0,,1567.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4109,Romania,2020-12-31,10289.0,10289.0,,2331.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4110,Romania,2021-01-01,11656.0,11656.0,,2138.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4111,Romania,2021-01-02,13242.0,13242.0,,2046.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4112,Romania,2021-01-03,13596.0,13596.0,,1804.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4113,Romania,2021-01-04,25508.0,25508.0,,3349.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4114,Romania,2021-01-05,41609.0,41609.0,,5547.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4115,Romania,2021-01-06,58554.0,58554.0,,7555.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4116,Romania,2021-01-07,76400.0,76400.0,,9444.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4117,Romania,2021-01-08,92706.0,92706.0,,11579.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4118,Romania,2021-01-09,102301.0,102301.0,,12723.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4119,Romania,2021-01-10,108294.0,108294.0,,13528.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4120,Romania,2021-01-11,125190.0,125190.0,,14240.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4121,Romania,2021-01-12,140447.0,140447.0,,14120.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4122,Romania,2021-01-13,154268.0,154268.0,,13673.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4123,Romania,2021-01-14,154268.0,154268.0,,11124.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4124,Romania,2021-01-15,183669.0,183669.0,,12995.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4125,Romania,2021-01-16,196090.0,196090.0,,13398.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4126,Romania,2021-01-17,204185.0,203310.0,875.0,13699.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4127,Romania,2021-01-18,235239.0,233289.0,1950.0,15721.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4128,Romania,2021-01-19,270046.0,267425.0,2621.0,18514.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4129,Romania,2021-01-20,308384.0,302571.0,5813.0,22017.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4130,Romania,2021-01-21,348096.0,338253.0,9843.0,27690.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4131,Romania,2021-01-22,385936.0,374682.0,11254.0,28895.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4132,Romania,2021-01-23,418885.0,406007.0,12878.0,31828.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4133,Romania,2021-01-24,446285.0,433130.0,13155.0,34586.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4134,Romania,2021-01-25,484631.0,459568.0,25063.0,35627.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4135,Romania,2021-01-26,528378.0,487712.0,40666.0,36905.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4136,Romania,2021-01-27,570704.0,513430.0,57274.0,37474.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4137,Romania,2021-01-28,609396.0,534347.0,75049.0,37329.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4138,Romania,2021-01-29,647000.0,554925.0,92075.0,37295.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4139,Romania,2021-01-30,672396.0,571092.0,101304.0,36216.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4140,Romania,2021-01-31,691415.0,585219.0,106196.0,35019.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4141,Romania,2021-02-01,721184.0,598136.0,123048.0,33793.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4142,Romania,2021-02-02,748732.0,610384.0,138348.0,31479.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4143,Romania,2021-02-03,772202.0,620177.0,152025.0,28785.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4144,Romania,2021-02-04,794795.0,629280.0,165515.0,26486.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4145,Romania,2021-02-05,821552.0,638887.0,182665.0,24936.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4146,Romania,2021-02-06,840812.0,647691.0,193121.0,24059.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4147,Romania,2021-02-07,856322.0,656178.0,200144.0,23558.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4148,Romania,2021-02-08,891348.0,661063.0,230285.0,24309.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4149,Romania,2021-02-09,930155.0,666943.0,263212.0,25918.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4150,Romania,2021-02-10,970967.0,671449.0,299518.0,28395.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4151,Romania,2021-02-11,1009421.0,675234.0,334187.0,30661.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4152,Romania,2021-02-12,1048797.0,679333.0,369464.0,32464.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4153,Romania,2021-02-13,1084096.0,683347.0,400749.0,34755.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4154,Romania,2021-02-14,1113975.0,686635.0,427340.0,36808.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4155,Romania,2021-02-15,1151112.0,696944.0,454168.0,37109.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4156,Romania,2021-02-16,1197089.0,715749.0,481340.0,38133.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4157,Romania,2021-02-17,1240408.0,734929.0,505479.0,38492.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4158,Romania,2021-02-18,1280228.0,753753.0,526475.0,38687.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4159,Romania,2021-02-19,1318355.0,771240.0,547115.0,38508.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4160,Romania,2021-02-20,1351279.0,788508.0,562771.0,38169.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4161,Romania,2021-02-21,1379223.0,803098.0,576125.0,37893.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4162,Romania,2021-02-22,1409087.0,819447.0,589640.0,36854.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4163,Romania,2021-02-23,1438432.0,836860.0,601572.0,34478.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4164,Romania,2021-02-24,1466649.0,855097.0,611552.0,32320.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4165,Romania,2021-02-25,1486907.0,872361.0,614546.0,29526.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4166,Romania,2021-02-26,1506032.0,890068.0,615964.0,26811.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4167,Romania,2021-02-27,1521736.0,905142.0,616594.0,24351.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4168,Romania,2021-02-28,1532872.0,915761.0,617111.0,21950.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4169,Romania,2021-03-01,1565021.0,946781.0,618240.0,22276.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4170,Romania,2021-03-02,1603179.0,983997.0,619182.0,23535.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4171,Romania,2021-03-03,1641874.0,1022066.0,619808.0,25032.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4172,Romania,2021-03-04,1685611.0,1058452.0,627159.0,28386.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4173,Romania,2021-03-05,1732964.0,1096911.0,636053.0,32419.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4174,Romania,2021-03-06,1781602.0,1135895.0,645707.0,37124.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4176,Russia,2020-12-16,,,,3357.0,"EpiVacCorona, Sputnik V"
4177,Russia,2020-12-17,,,,3357.0,"EpiVacCorona, Sputnik V"
4178,Russia,2020-12-18,,,,3357.0,"EpiVacCorona, Sputnik V"
4179,Russia,2020-12-19,,,,3357.0,"EpiVacCorona, Sputnik V"
4180,Russia,2020-12-20,,,,3357.0,"EpiVacCorona, Sputnik V"
4181,Russia,2020-12-21,,,,3357.0,"EpiVacCorona, Sputnik V"
4182,Russia,2020-12-22,52000.0,52000.0,,3357.0,"EpiVacCorona, Sputnik V"
4183,Russia,2020-12-23,,,,12592.0,"EpiVacCorona, Sputnik V"
4184,Russia,2020-12-24,,,,21827.0,"EpiVacCorona, Sputnik V"
4185,Russia,2020-12-25,,,,31061.0,"EpiVacCorona, Sputnik V"
4186,Russia,2020-12-26,,,,40296.0,"EpiVacCorona, Sputnik V"
4187,Russia,2020-12-27,,,,49531.0,"EpiVacCorona, Sputnik V"
4188,Russia,2020-12-28,,,,58765.0,"EpiVacCorona, Sputnik V"
4189,Russia,2020-12-29,,,,68000.0,"EpiVacCorona, Sputnik V"
4190,Russia,2020-12-30,,,,68000.0,"EpiVacCorona, Sputnik V"
4191,Russia,2020-12-31,,,,68000.0,"EpiVacCorona, Sputnik V"
4192,Russia,2021-01-01,,,,68000.0,"EpiVacCorona, Sputnik V"
4193,Russia,2021-01-02,800000.0,800000.0,,68000.0,"EpiVacCorona, Sputnik V"
4194,Russia,2021-01-03,,,,60883.0,"EpiVacCorona, Sputnik V"
4195,Russia,2021-01-04,,,,53766.0,"EpiVacCorona, Sputnik V"
4196,Russia,2021-01-05,,,,46649.0,"EpiVacCorona, Sputnik V"
4197,Russia,2021-01-06,,,,39532.0,"EpiVacCorona, Sputnik V"
4198,Russia,2021-01-07,,,,32416.0,"EpiVacCorona, Sputnik V"
4199,Russia,2021-01-08,,,,25299.0,"EpiVacCorona, Sputnik V"
4200,Russia,2021-01-09,,,,18182.0,"EpiVacCorona, Sputnik V"
4201,Russia,2021-01-10,,,,18182.0,"EpiVacCorona, Sputnik V"
4202,Russia,2021-01-11,,,,18182.0,"EpiVacCorona, Sputnik V"
4203,Russia,2021-01-12,,,,18182.0,"EpiVacCorona, Sputnik V"
4204,Russia,2021-01-13,1000000.0,1000000.0,,18182.0,"EpiVacCorona, Sputnik V"
4205,Russia,2021-01-14,,,,30380.0,"EpiVacCorona, Sputnik V"
4206,Russia,2021-01-15,,,,42579.0,"EpiVacCorona, Sputnik V"
4207,Russia,2021-01-16,,,,54777.0,"EpiVacCorona, Sputnik V"
4208,Russia,2021-01-17,,,,66976.0,"EpiVacCorona, Sputnik V"
4209,Russia,2021-01-18,,,,79174.0,"EpiVacCorona, Sputnik V"
4210,Russia,2021-01-19,,,,91373.0,"EpiVacCorona, Sputnik V"
4211,Russia,2021-01-20,,,,103571.0,"EpiVacCorona, Sputnik V"
4212,Russia,2021-01-21,,,,103571.0,"EpiVacCorona, Sputnik V"
4213,Russia,2021-01-22,,,,103571.0,"EpiVacCorona, Sputnik V"
4214,Russia,2021-01-23,,,,103571.0,"EpiVacCorona, Sputnik V"
4215,Russia,2021-01-24,,,,103571.0,"EpiVacCorona, Sputnik V"
